URI,URILabel,comURI
http://www.wikidata.org/entity/Q61934230,Adeptrix (United States),https://www.adeptrix.com/
http://www.wikidata.org/entity/Q30265355,Adheren (United States),http://www.adheren.com/
http://www.wikidata.org/entity/Q30283432,Adherent Technologies (United States),
http://www.wikidata.org/entity/Q30297652,Adiabatics (United States),http://www.adiabatics.com/
http://www.wikidata.org/entity/Q30255114,Adicep Technologies (United States),
http://www.wikidata.org/entity/Q30338820,Adidas (United States),
http://www.wikidata.org/entity/Q26832896,Adient,http://www.adient.com
http://www.wikidata.org/entity/Q61934238,Adient Medical (United States),http://www.adientmedical.com/
http://www.wikidata.org/entity/Q30283435,AdipoGenix (United States),
http://www.wikidata.org/entity/Q4682969,Adirondack Beverages,
http://www.wikidata.org/entity/Q30286471,ADispell (United States),
http://www.wikidata.org/entity/Q4683045,Aditi Technologies,http://www.aditi.com/
http://www.wikidata.org/entity/Q61934245,Adjuvance (United States),http://adjuvancetechnologies.com/
http://www.wikidata.org/entity/Q30297654,Adlyfe (United States),http://adlyfe.com/
http://www.wikidata.org/entity/Q30260263,ADMA Biologics (United States),http://www.admabiologics.com/
http://www.wikidata.org/entity/Q30259085,ADMA Products (United States),http://www.admaproducts.com/
http://www.wikidata.org/entity/Q3605383,Admiral,
http://www.wikidata.org/entity/Q30285633,Adnet Systems (United States),
http://www.wikidata.org/entity/Q43895624,Adnoviv (United States),http://www.adnoviv.com/
http://www.wikidata.org/entity/Q11463,Adobe,https://www.adobe.com/
http://www.wikidata.org/entity/Q30267538,Adroit Materials (United States),http://adroitmaterials.com/
http://www.wikidata.org/entity/Q30297610,Adsantec (United States),http://www.adsantec.com/
http://www.wikidata.org/entity/Q152858,Adscape,
http://www.wikidata.org/entity/Q30297656,Adsys Controls (United States),http://www.adsyscontrols.com/
http://www.wikidata.org/entity/Q290680,ADT Inc.,http://www.adt.com
http://www.wikidata.org/entity/Q61934254,AdTech Optics (United States),http://www.atoptics.com/
http://www.wikidata.org/entity/Q30297657,AdTech Systems Research (United States),http://www.adtech25.com/
http://www.wikidata.org/entity/Q4651203,ADTRAN,http://www.adtran.com
http://www.wikidata.org/entity/Q4685874,AdultVest,
http://www.wikidata.org/entity/Q30281290,Aduro BioTech (United States),
http://www.wikidata.org/entity/Q61934264,Advaita (United States),https://advaitabio.com/
http://www.wikidata.org/entity/Q30297658,AdValue Photonics (United States),http://www.advaluephotonics.com/
http://www.wikidata.org/entity/Q4686051,Advance Auto Parts,http://www.advanceautoparts.com/
http://www.wikidata.org/entity/Q4686069,Advance Internet,http://www.advancedigital.com/
http://www.wikidata.org/entity/Q379112,Advance-Rumely,
http://www.wikidata.org/entity/Q30263085,Advanced Acoustic Concepts (United States),http://www.advancedacousticconcepts.com/
http://www.wikidata.org/entity/Q4686116,Advanced American Telephones,http://telephones.att.com
http://www.wikidata.org/entity/Q30265357,Advanced Animal Diagnostics (United States),http://www.qscoutlab.com/
http://www.wikidata.org/entity/Q30297669,Advanced Anti-Terror Technologies (United States),http://www.a2-t2.com/
http://www.wikidata.org/entity/Q30255139,Advanced Applications (United States),
http://www.wikidata.org/entity/Q15013032,Advanced Armament Corporation,http://www.advanced-armament.com/
http://www.wikidata.org/entity/Q30285634,Advanced Biological Marketing (United States),
http://www.wikidata.org/entity/Q30253430,Advanced Bioscience Laboratories,http://www.ablinc.com/
http://www.wikidata.org/entity/Q30283446,Advanced Brain Monitoring (United States),http://www.advancedbrainmonitoring.com/
http://www.wikidata.org/entity/Q30281294,Advanced Cell Diagnostics (United States),
http://www.wikidata.org/entity/Q4686139,Advanced Cell Technology,http://www.advancedcell.com/
http://www.wikidata.org/entity/Q30297598,Advanced Cerametrics (United States),http://www.advancedcerametrics.com/
http://www.wikidata.org/entity/Q30283448,Advanced Ceramics Manufacturing (United States),http://www.acmtucson.com/
http://www.wikidata.org/entity/Q30281296,Advanced Circulatory System (United States),
http://www.wikidata.org/entity/Q30297599,Advanced Coherent Technologies (United States),http://www.advanced-coherent.com/
http://www.wikidata.org/entity/Q30297616,Advanced Communication Systems (United States),http://buytelephonesystem.com/
http://www.wikidata.org/entity/Q30265578,Advanced Composite Products (United States),http://www.acproducts.us/
http://www.wikidata.org/entity/Q30297619,Advanced Conductor Technologies (United States),http://advancedconductor.com/
http://www.wikidata.org/entity/Q30283449,Advanced Cooling Technologies (United States),
http://www.wikidata.org/entity/Q61934290,Advanced Design Consulting USA (United States),https://www.adc9001.com/
http://www.wikidata.org/entity/Q30297629,Advanced Device Technology (United States),http://adtin.com/
http://www.wikidata.org/entity/Q30283457,Advanced Diamond Technologies (United States),http://www.thindiamond.com/
http://www.wikidata.org/entity/Q30253534,Advanced Digital Imaging Research,
http://www.wikidata.org/entity/Q30297639,Advanced Dynamics (United States),http://advanceddynamics-usa.com/About.htm
http://www.wikidata.org/entity/Q30297170,Advanced Emissions Solutions (United States),http://www.advancedemissionssolutions.com/
http://www.wikidata.org/entity/Q61934309,Advanced Energy Dynamics (United States),http://www.advedllc.com/
http://www.wikidata.org/entity/Q30255158,Advanced Energy Materials (United States),
http://www.wikidata.org/entity/Q30297643,Advanced Energy Systems (United States),http://www.aesys.net/
http://www.wikidata.org/entity/Q30297645,Advanced Engines Development (United States),http://advanced-engines-corp.com/
http://www.wikidata.org/entity/Q61934313,Advanced Fiber Sensors (United States),http://www.fiber-sensors.com/
http://www.wikidata.org/entity/Q30264009,Advanced Fiber Technologies (United States),http://www.advfibertech.com/
http://www.wikidata.org/entity/Q61934324,Advanced Fluidics (United States),http://advancedfluidics.com
http://www.wikidata.org/entity/Q30253596,Advanced Fuel Research,http://www.afrinc.com/
http://www.wikidata.org/entity/Q30283465,Advanced Genetic Systems (United States),
http://www.wikidata.org/entity/Q61934330,Advanced Genomic Technology (United States),http://www.advancedgenomictechnology.com
http://www.wikidata.org/entity/Q30283468,Advanced Imaging Research (United States),http://advimg.com/
http://www.wikidata.org/entity/Q30265370,Advanced Immune Therapeutics (United States),http://aitrx.com/
http://www.wikidata.org/entity/Q30297653,Advanced Infoneering (United States),http://www.advancedinfoneering.com/
http://www.wikidata.org/entity/Q61934351,Advanced Life Technologies (United States),http://www.altcell.com
http://www.wikidata.org/entity/Q30253440,Advanced Liquid Logic,http://www.liquid-logic.com/
http://www.wikidata.org/entity/Q30285640,Advanced Marine Systems (United States),
http://www.wikidata.org/entity/Q30283471,Advanced Materials and Devices (United States),http://www.amadinc.com/
http://www.wikidata.org/entity/Q30265584,Advanced Materials Corporation (United States),http://www.advanced-material.com/
http://www.wikidata.org/entity/Q30283472,Advanced Materials Technology (United States),
http://www.wikidata.org/entity/Q30283474,Advanced Mechanical Technology (United States),http://www.amti.biz/
http://www.wikidata.org/entity/Q61934363,Advanced Media Research (United States),http://www.amrnd.com/
http://www.wikidata.org/entity/Q30253370,Advanced Medical Electronics (United States),http://www.ame-corp.com/
http://www.wikidata.org/entity/Q128896,Advanced Micro Devices,https://www.amd.com/
http://www.wikidata.org/entity/Q30283475,Advanced MicroLabs (United States),
http://www.wikidata.org/entity/Q4686239,Advanced Mobile Phone Service,
http://www.wikidata.org/entity/Q30283476,Advanced MRI Technologies (United States),
http://www.wikidata.org/entity/Q4686242,Advanced Network and Services,http://anscorporate.com/
http://www.wikidata.org/entity/Q61934370,Advanced Numerical Solutions (United States),http://ansol.us/
http://www.wikidata.org/entity/Q30297662,Advanced Optical Systems (United States),http://www.aos-inc.com/
http://www.wikidata.org/entity/Q30297725,Advanced Oxygen Technologies (United States),http://www.aoxy-ca.com/
http://www.wikidata.org/entity/Q30263980,Advanced Photon Sciences (United States),http://www.photonsci.com/
http://www.wikidata.org/entity/Q30283482,Advanced Photonic Crystals (United States),
http://www.wikidata.org/entity/Q30298567,Advanced Photonix (United States),http://advancedphotonix.com/
http://www.wikidata.org/entity/Q30297663,Advanced Powder Solutions (United States),http://www.apowders.com/
http://www.wikidata.org/entity/Q30297689,Advanced Power Electronics (United States),http://apecor.com/
http://www.wikidata.org/entity/Q30255195,Advanced Process Combinatorics (United States),
http://www.wikidata.org/entity/Q30297802,Advanced Processing Technology (United States),http://www.avproinc.com/
http://www.wikidata.org/entity/Q30297667,Advanced Projects Research Incorporated (United States),http://www.apri.com/
http://www.wikidata.org/entity/Q30265374,Advanced Radiation Therapy (United States),http://www.accuboost.com/
http://www.wikidata.org/entity/Q30267542,Advanced Research Corporation (United States),http://arcnano.com/
http://www.wikidata.org/entity/Q30260266,Advanced Research Systems,http://www.arscryo.com/
http://www.wikidata.org/entity/Q30297132,Advanced Resources International (United States),http://www.adv-res.com/
http://www.wikidata.org/entity/Q30297607,Advanced Rotorcraft Technology (United States),http://www.flightlab.com/
http://www.wikidata.org/entity/Q30255199,Advanced Science and Automation (United States),
http://www.wikidata.org/entity/Q30283490,Advanced Scientific Concepts (United States),http://www.advancedscientificconcepts.com/
http://www.wikidata.org/entity/Q30255202,Advanced Sensor Technologies (United States),
http://www.wikidata.org/entity/Q61934525,Advanced Space Technology Research (United States),https://www.asterlabs.com/main.html
http://www.wikidata.org/entity/Q30297614,Advanced Systems & Technologies (United States),http://www.asatechinc.com/
http://www.wikidata.org/entity/Q59535844,Advanced Systems Technology (United States),http://www.astcorp.com/
http://www.wikidata.org/entity/Q30283494,Advanced Targeting Systems (United States),http://atsbio.com/
http://www.wikidata.org/entity/Q61934223,Advanced Technologies and Laboratories International (United States),http://www.atlintl.com
http://www.wikidata.org/entity/Q30297618,Advanced Technologies Group (United States),http://atgi.us/
http://www.wikidata.org/entity/Q30283496,Advanced Technology and Research Corporation (United States),http://www.atrcorp.com/
http://www.wikidata.org/entity/Q64142688,Advanced Technology Systems Company (United States),http://atscva.com/
http://www.wikidata.org/entity/Q30283504,Advanced Tissue (United States),
http://www.wikidata.org/entity/Q16144626,Advanced Vehicle Engineers,
http://www.wikidata.org/entity/Q30284337,AdvanSource Biomaterials (United States),
http://www.wikidata.org/entity/Q2825384,Advanta,http://www.advanta.com/
http://www.wikidata.org/entity/Q17509911,Advantage Business Media,http://advantagemedia.com
http://www.wikidata.org/entity/Q30283508,Advantagene (United States),
http://www.wikidata.org/entity/Q43895633,Advantageous Systems (United States),http://www.advantageoussystems.com/
http://www.wikidata.org/entity/Q30297624,Advatech Pacific (United States),http://www.advatechpacific.com/
http://www.wikidata.org/entity/Q4686419,Advaxis,
http://www.wikidata.org/entity/Q3605903,Advent Corporation,
http://www.wikidata.org/entity/Q379801,Advent International,https://www.adventinternational.com
http://www.wikidata.org/entity/Q4686442,Advent Software,http://www.advent.com
http://www.wikidata.org/entity/Q61934233,Advent Systems (United States),https://www.adventsystems.com/
http://www.wikidata.org/entity/Q3509447,Adventist Health System,http://www.adventisthealthsystem.com/
http://www.wikidata.org/entity/Q4686453,Adventist HealthCare,https://adventisthealthcare.com
http://www.wikidata.org/entity/Q30297631,Adventium Enterprises (United States),http://www.adventiumlabs.com/
http://www.wikidata.org/entity/Q30285641,Adventium Labs (United States),
http://www.wikidata.org/entity/Q4686510,Adventure International,
http://www.wikidata.org/entity/Q30255198,Advirna (United States),
http://www.wikidata.org/entity/Q85739899,Advisory Board Crystals,
http://www.wikidata.org/entity/Q4686892,Advocate Weekly Newspapers,http://www.ctnow.com
http://www.wikidata.org/entity/Q30265962,Advocates for Human Potential (United States),http://www.ahpnet.com/
http://www.wikidata.org/entity/Q30283513,AdvR (United States),
http://www.wikidata.org/entity/Q61934236,Advratech (United States),http://www.advratech.com/
http://www.wikidata.org/entity/Q4651259,AEA Investors,http://www.aeainvestors.com
http://www.wikidata.org/entity/Q61934248,Aechelon Technology (United States),http://aechelon.com
http://www.wikidata.org/entity/Q30338375,Aecom (United States),http://www.aecom.com/
http://www.wikidata.org/entity/Q50037772,AEGEA Medical (United States),http://aegeamedical.com/
http://www.wikidata.org/entity/Q43896105,Aegerion Pharmaceuticals (United States),http://www.novelion.com/
http://www.wikidata.org/entity/Q15964411,AEgis Technologies,http://aegistg.com/
http://www.wikidata.org/entity/Q30297636,Aegis Technology (United States),http://aegistech.net/
http://www.wikidata.org/entity/Q30297644,Aegisound (United States),http://www.aegisound.com/
http://www.wikidata.org/entity/Q45133036,Aeglea BioTherapeutics,
http://www.wikidata.org/entity/Q29123246,Aegon (United States),http://www.aegon.com/en/Home/
http://www.wikidata.org/entity/Q3605945,Aeolian-Skinner,
http://www.wikidata.org/entity/Q41568346,Aeolis Research (United States),http://aeolisresearch.com/
http://www.wikidata.org/entity/Q30283521,Aeon Imaging (United States),
http://www.wikidata.org/entity/Q4651341,AERCO International,http://www.aerco.com
http://www.wikidata.org/entity/Q2700879,Aeria Games and Entertainment,http://www.aeriagames.com
http://www.wikidata.org/entity/Q30265384,Aerial BioPharma,http://aerialbio.com/
http://www.wikidata.org/entity/Q381134,Aerion,http://www.aerionsupersonic.com/
http://www.wikidata.org/entity/Q64519170,Aero Capital Solutions,https://www.aerocapitalsolutions.com/
http://www.wikidata.org/entity/Q381279,Aero Commander,
http://www.wikidata.org/entity/Q4688122,Aero Composite Technologies,
http://www.wikidata.org/entity/Q4688128,Aero Controls,http://www.aerocontrols.com/
http://www.wikidata.org/entity/Q30265599,Aero Corporation (United States),http://aerocorporation.com/
http://www.wikidata.org/entity/Q16973976,Aero Designs,
http://www.wikidata.org/entity/Q61934279,Aero Thermo Technology (United States),https://www.aerothermo.com/
http://www.wikidata.org/entity/Q4688167,Aero Union,http://www.aerounion.com/
http://www.wikidata.org/entity/Q4688082,Aero-Flight,
http://www.wikidata.org/entity/Q30297685,Aero-Tech Engineering (United States),http://www.aerotecheng.org/
http://www.wikidata.org/entity/Q30297666,Aerobotix (United States),http://www.aerobotix.net/
http://www.wikidata.org/entity/Q4688208,Aerocar,
